drugbank_id	drugbank_name	umls_cui_from_meddra	side_effect_name
DB05302	naltrexone depot	C0232487	Abdominal discomfort
DB05302	naltrexone depot	C0000737	Abdominal pain
DB05302	naltrexone depot	C0232495	Abdominal pain lower
DB05302	naltrexone depot	C0232492	Abdominal pain upper
DB05302	naltrexone depot	C0234458	Abnormal dreams
DB05302	naltrexone depot	C0000814	Abortion missed
DB05302	naltrexone depot	C0000833	Abscess
DB05302	naltrexone depot	C0234238	Ache
DB05302	naltrexone depot	C0948089	Acute coronary syndrome
DB05302	naltrexone depot	C0085631	Agitation
DB05302	naltrexone depot	C0151905	Alanine aminotransferase increased
DB05302	naltrexone depot	C0085762	Alcohol abuse
DB05302	naltrexone depot	C0236663	Alcohol withdrawal syndrome
DB05302	naltrexone depot	C0001973	Alcoholism
DB05302	naltrexone depot	C0002170	Alopecia
DB05302	naltrexone depot	C0002792	Anaphylactic shock
DB05302	naltrexone depot	C0002962	Angina pectoris
DB05302	naltrexone depot	C0002965	Angina unstable
DB05302	naltrexone depot	C0002994	Angioedema
DB05302	naltrexone depot	C0042373	Angiopathy
DB05302	naltrexone depot	C0003123	Anorexia
DB05302	naltrexone depot	C0003467	Anxiety
DB05302	naltrexone depot	C0853074	Anxiety NEC
DB05302	naltrexone depot	C0549259	Anxiety aggravated
DB05302	naltrexone depot	C1971624	Appetite absent
DB05302	naltrexone depot	C0003621	Appetite disorder
DB05302	naltrexone depot	C0010054	Arteriosclerosis coronary artery
DB05302	naltrexone depot	C0003862	Arthralgia
DB05302	naltrexone depot	C0003864	Arthritis
DB05302	naltrexone depot	C0151904	Aspartate aminotransferase increased
DB05302	naltrexone depot	C0004093	Asthenia
DB05302	naltrexone depot	C0004238	Atrial fibrillation
DB05302	naltrexone depot	C0004604	Back pain
DB05302	naltrexone depot	C0857051	Bad dreams
DB05302	naltrexone depot	C0853035	Blood creatinine normal
DB05302	naltrexone depot	C0549405	Blood pressure fluctuation
DB05302	naltrexone depot	C0497247	Blood pressure increased
DB05302	naltrexone depot	C0015967	Body temperature increased
DB05302	naltrexone depot	C0085129	Bronchial hyperreactivity
DB05302	naltrexone depot	C0006277	Bronchitis
DB05302	naltrexone depot	C0018799	Cardiac disorder
DB05302	naltrexone depot	C0018802	Cardiac failure congestive
DB05302	naltrexone depot	C0007642	Cellulitis
DB05302	naltrexone depot	C1290398	Cerebral arterial aneurysm
DB05302	naltrexone depot	C0149642	Cervical adenitis
DB05302	naltrexone depot	C1268766	Change in blood pressure
DB05302	naltrexone depot	C0235710	Chest discomfort
DB05302	naltrexone depot	C0008031	Chest pain
DB05302	naltrexone depot	C0232292	Chest tightness
DB05302	naltrexone depot	C0085593	Chills
DB05302	naltrexone depot	C0149520	Cholecystitis acute
DB05302	naltrexone depot	C0008350	Cholelithiasis
DB05302	naltrexone depot	C0024117	Chronic obstructive pulmonary disease
DB05302	naltrexone depot	C0424741	Cold feet
DB05302	naltrexone depot	C0009319	Colitis
DB05302	naltrexone depot	C0852733	Completed suicide
DB05302	naltrexone depot	C0009676	Confusional state
DB05302	naltrexone depot	C0009763	Conjunctivitis
DB05302	naltrexone depot	C0009782	Connective tissue disorder
DB05302	naltrexone depot	C0009806	Constipation
DB05302	naltrexone depot	C0036572	Convulsion
DB05302	naltrexone depot	C0010200	Cough
DB05302	naltrexone depot	C0026821	Cramp muscle
DB05302	naltrexone depot	C0860945	Creatinine normal
DB05302	naltrexone depot	C0010399	Crying
DB05302	naltrexone depot	C0232462	Decreased appetite
DB05302	naltrexone depot	C0149871	Deep vein thrombosis
DB05302	naltrexone depot	C0011175	Dehydration
DB05302	naltrexone depot	C0011206	Delirium
DB05302	naltrexone depot	C0002395	Dementia Alzheimer's type
DB05302	naltrexone depot	C0524662	Dependence on opiates
DB05302	naltrexone depot	C0344315	Depressed mood
DB05302	naltrexone depot	C0011570	Depression
DB05302	naltrexone depot	C0011603	Dermatitis
DB05302	naltrexone depot	C0011991	Diarrhoea
DB05302	naltrexone depot	C0235162	Difficulty sleeping
DB05302	naltrexone depot	C0234215	Discomfort
DB05302	naltrexone depot	C0233407	Disorientation
DB05302	naltrexone depot	C0233414	Disturbance in attention
DB05302	naltrexone depot	C0855242	Disturbance in sexual arousal
DB05302	naltrexone depot	C0012833	Dizziness
DB05302	naltrexone depot	C1510472	Drug dependence
DB05302	naltrexone depot	C0152128	Drug withdrawal syndrome
DB05302	naltrexone depot	C0043352	Dry mouth
DB05302	naltrexone depot	C0013378	Dysgeusia
DB05302	naltrexone depot	C1527344	Dysphonia
DB05302	naltrexone depot	C0013404	Dyspnoea
DB05302	naltrexone depot	C0234047	Ejaculation delayed
DB05302	naltrexone depot	C0857093	Elevated liver enzyme levels
DB05302	naltrexone depot	C0455769	Energy increased
DB05302	naltrexone depot	C1527407	Eosinophilic pneumonia
DB05302	naltrexone depot	C0014591	Epistaxis
DB05302	naltrexone depot	C0235146	Euphoric mood
DB05302	naltrexone depot	C0426623	Excessive flatulence
DB05302	naltrexone depot	C0015376	Extravasation
DB05302	naltrexone depot	C0015397	Eye disorder
DB05302	naltrexone depot	C0542571	Face oedema
DB05302	naltrexone depot	C0015672	Fatigue
DB05302	naltrexone depot	C1443060	Feeling abnormal
DB05302	naltrexone depot	C0016204	Flatulence
DB05302	naltrexone depot	C0546817	Fluid overload
DB05302	naltrexone depot	C0239978	Frequent bowel movements
DB05302	naltrexone depot	C0948396	Frequent headaches
DB05302	naltrexone depot	C0151662	Gamma-glutamyltransferase increased
DB05302	naltrexone depot	C0017160	Gastroenteritis
DB05302	naltrexone depot	C0017178	Gastrointestinal disorder
DB05302	naltrexone depot	C0017181	Gastrointestinal haemorrhage
DB05302	naltrexone depot	C0687713	Gastrointestinal pain
DB05302	naltrexone depot	C2697368	Gastrointestinal tract irritation
DB05302	naltrexone depot	C1112525	Gastrointestinal ulcer haemorrhage
DB05302	naltrexone depot	C0017168	Gastrooesophageal reflux disease
DB05302	naltrexone depot	C0239783	Groin pain
DB05302	naltrexone depot	C0019112	Haemorrhoids
DB05302	naltrexone depot	C0018524	Hallucination
DB05302	naltrexone depot	C0018681	Headache
DB05302	naltrexone depot	C0018839	Heat exhaustion
DB05302	naltrexone depot	C0018843	Heat stroke
DB05302	naltrexone depot	C0235996	Hepatic enzyme increased
DB05302	naltrexone depot	C0019158	Hepatitis
DB05302	naltrexone depot	C0019196	Hepatitis C
DB05302	naltrexone depot	C0267792	Hepatobiliary disease
DB05302	naltrexone depot	C0235378	Hepatotoxicity
DB05302	naltrexone depot	C0019345	Herpes labialis
DB05302	naltrexone depot	C0019825	Hoarseness
DB05302	naltrexone depot	C0600142	Hot flush
DB05302	naltrexone depot	C0020443	Hypercholesterolaemia
DB05302	naltrexone depot	C0020458	Hyperhidrosis
DB05302	naltrexone depot	C0020461	Hyperkalaemia
DB05302	naltrexone depot	C0424295	Hyperkinesia
DB05302	naltrexone depot	C0020517	Hypersensitivity
DB05302	naltrexone depot	C0020538	Hypertension
DB05302	naltrexone depot	C0020625	Hyponatraemia
DB05302	naltrexone depot	C0043117	Idiopathic thrombocytopenic purpura
DB05302	naltrexone depot	C0030446	Ileus paralytic
DB05302	naltrexone depot	C2047937	Ill-defined disorder
DB05302	naltrexone depot	C0021053	Immune system disorder
DB05302	naltrexone depot	C0232461	Increased appetite
DB05302	naltrexone depot	C0241379	Increased thirst
DB05302	naltrexone depot	C0332534	Induration
DB05302	naltrexone depot	C0009450	Infection
DB05302	naltrexone depot	C1384353	Infestation
DB05302	naltrexone depot	C0851341	Infestation NOS
DB05302	naltrexone depot	C0021400	Influenza
DB05302	naltrexone depot	C0521508	Injection site bruising
DB05302	naltrexone depot	C0151698	Injection site haemorrhage
DB05302	naltrexone depot	C0521509	Injection site induration
DB05302	naltrexone depot	C0151828	Injection site pain
DB05302	naltrexone depot	C0852995	Injection site pruritus
DB05302	naltrexone depot	C0151735	Injection site reaction
DB05302	naltrexone depot	C0863083	Injection site tenderness
DB05302	naltrexone depot	C0917801	Insomnia
DB05302	naltrexone depot	C0007766	Intracranial aneurysm
DB05302	naltrexone depot	C0022107	Irritability
DB05302	naltrexone depot	C0948008	Ischaemic stroke
DB05302	naltrexone depot	C0162298	Joint stiffness
DB05302	naltrexone depot	C0549373	Laryngeal pain
DB05302	naltrexone depot	C0023067	Laryngitis
DB05302	naltrexone depot	C0023380	Lethargy
DB05302	naltrexone depot	C0011124	Libido decreased
DB05302	naltrexone depot	C2129214	Loose stools
DB05302	naltrexone depot	C0041657	Loss of consciousness
DB05302	naltrexone depot	C0024205	Lymphadenitis
DB05302	naltrexone depot	C0497156	Lymphadenopathy
DB05302	naltrexone depot	C0231218	Malaise
DB05302	naltrexone depot	C0162429	Malnutrition
DB05302	naltrexone depot	C0025061	Mediastinal disorder
DB05302	naltrexone depot	C0236075	Menopausal symptoms
DB05302	naltrexone depot	C1306341	Mental disability
DB05302	naltrexone depot	C0004936	Mental disorder
DB05302	naltrexone depot	C0025362	Mental retardation
DB05302	naltrexone depot	C0149931	Migraine
DB05302	naltrexone depot	C0026113	Miliaria
DB05302	naltrexone depot	C0162423	Miliaria rubra
DB05302	naltrexone depot	C0026837	Muscle rigidity
DB05302	naltrexone depot	C0037763	Muscle spasms
DB05302	naltrexone depot	C0080194	Muscle strain
DB05302	naltrexone depot	C0231530	Muscle twitching
DB05302	naltrexone depot	C0948594	Musculoskeletal discomfort
DB05302	naltrexone depot	C0948525	Musculoskeletal stiffness
DB05302	naltrexone depot	C0231528	Myalgia
DB05302	naltrexone depot	C0027051	Myocardial infarction
DB05302	naltrexone depot	C0027424	Nasal congestion
DB05302	naltrexone depot	C0027441	Nasopharyngitis
DB05302	naltrexone depot	C0027497	Nausea
DB05302	naltrexone depot	C0027540	Necrosis
DB05302	naltrexone depot	C0027765	Nervous system disorder
DB05302	naltrexone depot	C0027769	Nervousness
DB05302	naltrexone depot	C0028081	Night sweats
DB05302	naltrexone depot	C0028084	Nightmare
DB05302	naltrexone depot	C0028259	Nodule
DB05302	naltrexone depot	C0028754	Obesity
DB05302	naltrexone depot	C0028768	Obsessive-compulsive disorder
DB05302	naltrexone depot	C0013604	Oedema
DB05302	naltrexone depot	C0234925	Oily skin
DB05302	naltrexone depot	C0341012	Oral herpes
DB05302	naltrexone depot	C2363730	Oropharyngeal discomfort
DB05302	naltrexone depot	C2363731	Oropharyngeal pain
DB05302	naltrexone depot	C0030193	Pain
DB05302	naltrexone depot	C0030196	Pain in extremity
DB05302	naltrexone depot	C0030252	Palpitations
DB05302	naltrexone depot	C0001339	Pancreatitis acute
DB05302	naltrexone depot	C0086769	Panic attack
DB05302	naltrexone depot	C0030554	Paraesthesia
DB05302	naltrexone depot	C1456784	Paranoia
DB05302	naltrexone depot	C0277925	Peripheral coldness
DB05302	naltrexone depot	C0267566	Perirectal abscess
DB05302	naltrexone depot	C0031350	Pharyngitis
DB05302	naltrexone depot	C0036689	Pharyngitis streptococcal
DB05302	naltrexone depot	C0858635	Pharyngolaryngeal pain
DB05302	naltrexone depot	C0031542	Phlebitis
DB05302	naltrexone depot	C0392386	Platelet count decreased
DB05302	naltrexone depot	C0032285	Pneumonia
DB05302	naltrexone depot	C1262141	Poor quality sleep
DB05302	naltrexone depot	C0032961	Pregnancy
DB05302	naltrexone depot	C0033774	Pruritus
DB05302	naltrexone depot	C0033975	Psychotic disorder
DB05302	naltrexone depot	C0034065	Pulmonary embolism
DB05302	naltrexone depot	C0034150	Purpura
DB05302	naltrexone depot	C0015230	Rash
DB05302	naltrexone depot	C1519353	Rash papular
DB05302	naltrexone depot	C0035302	Retinal artery occlusion
DB05302	naltrexone depot	C1322281	Rhinitis seasonal
DB05302	naltrexone depot	C1260880	Rhinorrhoea
DB05302	naltrexone depot	C0424790	Rigors
DB05302	naltrexone depot	C0018621	Seasonal allergy
DB05302	naltrexone depot	C0036508	Seborrhoeic dermatitis
DB05302	naltrexone depot	C0549622	Sexual dysfunction
DB05302	naltrexone depot	C0036974	Shock
DB05302	naltrexone depot	C0152029	Sinus congestion
DB05302	naltrexone depot	C0037195	Sinus headache
DB05302	naltrexone depot	C0037199	Sinusitis
DB05302	naltrexone depot	C0037274	Skin disorder
DB05302	naltrexone depot	C0851578	Sleep disorder
DB05302	naltrexone depot	C0920289	Sluggishness
DB05302	naltrexone depot	C0037383	Sneezing
DB05302	naltrexone depot	C2830004	Somnolence
DB05302	naltrexone depot	C0221758	Stiff back
DB05302	naltrexone depot	C0427008	Stiffness
DB05302	naltrexone depot	C0424000	Suicidal ideation
DB05302	naltrexone depot	C0038661	Suicide
DB05302	naltrexone depot	C0038663	Suicide attempt
DB05302	naltrexone depot	C0700590	Sweating increased
DB05302	naltrexone depot	C0038999	Swelling
DB05302	naltrexone depot	C0039070	Syncope
DB05302	naltrexone depot	C0039231	Tachycardia
DB05302	naltrexone depot	C0424109	Tearfulness
DB05302	naltrexone depot	C0234233	Tenderness
DB05302	naltrexone depot	C0233494	Tension
DB05302	naltrexone depot	C0233632	Thinking abnormal
DB05302	naltrexone depot	C0039971	Thirst
DB05302	naltrexone depot	C0242429	Throat sore
DB05302	naltrexone depot	C0040259	Tinea pedis
DB05302	naltrexone depot	C0040264	Tinnitus
DB05302	naltrexone depot	C0518988	Tooth abscess
DB05302	naltrexone depot	C0040460	Toothache
DB05302	naltrexone depot	C0040822	Tremor
DB05302	naltrexone depot	C0041582	Ulcer
DB05302	naltrexone depot	C0178298	Unspecified disorder of skin and subcutaneous tissue
DB05302	naltrexone depot	C0041912	Upper respiratory tract infection
DB05302	naltrexone depot	C0235309	Upset stomach
DB05302	naltrexone depot	C0042029	Urinary tract infection
DB05302	naltrexone depot	C0042109	Urticaria
DB05302	naltrexone depot	C0042487	Venous thrombosis
DB05302	naltrexone depot	C0344232	Vision blurred
DB05302	naltrexone depot	C0042963	Vomiting
DB05302	naltrexone depot	C0043096	Weight decreased
DB05302	naltrexone depot	C0043094	Weight increased
DB05302	naltrexone depot	C0750426	White blood cell count increased
DB05302	naltrexone depot	C0087169	Withdrawal symptom
DB05302	naltrexone depot	C0038587	Withdrawal syndrome
DB05302	naltrexone depot	C0043387	Yawning
DB08439	parecoxib	C0000737	Abdominal pain
DB08439	parecoxib	C0948089	Acute coronary syndrome
DB08439	parecoxib	C0085631	Agitation
DB08439	parecoxib	C0151905	Alanine aminotransferase increased
DB08439	parecoxib	C0013240	Alveolar osteitis
DB08439	parecoxib	C0877398	Anaemia postoperative
DB08439	parecoxib	C0002792	Anaphylactic shock
DB08439	parecoxib	C0340865	Anaphylactoid reaction
DB08439	parecoxib	C0002994	Angioedema
DB08439	parecoxib	C0042373	Angiopathy
DB08439	parecoxib	C0003123	Anorexia
DB08439	parecoxib	C0003862	Arthralgia
DB08439	parecoxib	C0151904	Aspartate aminotransferase increased
DB08439	parecoxib	C0004093	Asthenia
DB08439	parecoxib	C0004604	Back pain
DB08439	parecoxib	C0853034	Blood creatine phosphokinase increased
DB08439	parecoxib	C0235431	Blood creatinine increased
DB08439	parecoxib	C0853149	Blood lactate dehydrogenase increased
DB08439	parecoxib	C0151539	Blood urea increased
DB08439	parecoxib	C0428977	Bradycardia
DB08439	parecoxib	C0006266	Bronchospasm
DB08439	parecoxib	C0018799	Cardiac disorder
DB08439	parecoxib	C0018802	Cardiac failure congestive
DB08439	parecoxib	C0007820	Cerebrovascular disorder
DB08439	parecoxib	C0009782	Connective tissue disorder
DB08439	parecoxib	C0009806	Constipation
DB08439	parecoxib	C0151576	Creatine phosphokinase increased
DB08439	parecoxib	C0232462	Decreased appetite
DB08439	parecoxib	C0011603	Dermatitis
DB08439	parecoxib	C0011606	Dermatitis exfoliative
DB08439	parecoxib	C0012833	Dizziness
DB08439	parecoxib	C0043352	Dry mouth
DB08439	parecoxib	C0013395	Dyspepsia
DB08439	parecoxib	C0013404	Dyspnoea
DB08439	parecoxib	C0013456	Ear pain
DB08439	parecoxib	C0013491	Ecchymosis
DB08439	parecoxib	C0014742	Erythema multiforme
DB08439	parecoxib	C0016204	Flatulence
DB08439	parecoxib	C0017178	Gastrointestinal disorder
DB08439	parecoxib	C0687713	Gastrointestinal pain
DB08439	parecoxib	C1963818	Gastrointestinal sounds abnormal
DB08439	parecoxib	C0017168	Gastrooesophageal reflux disease
DB08439	parecoxib	C0019158	Hepatitis
DB08439	parecoxib	C0020456	Hyperglycaemia
DB08439	parecoxib	C0020458	Hyperhidrosis
DB08439	parecoxib	C0020517	Hypersensitivity
DB08439	parecoxib	C0020538	Hypertension
DB08439	parecoxib	C0020580	Hypoaesthesia
DB08439	parecoxib	C0020621	Hypokalaemia
DB08439	parecoxib	C0020649	Hypotension
DB08439	parecoxib	C0021053	Immune system disorder
DB08439	parecoxib	C0009450	Infection
DB08439	parecoxib	C1384353	Infestation
DB08439	parecoxib	C0851341	Infestation NOS
DB08439	parecoxib	C0151828	Injection site pain
DB08439	parecoxib	C0151735	Injection site reaction
DB08439	parecoxib	C0917801	Insomnia
DB08439	parecoxib	C0151754	Lactic dehydrogenase activity increased
DB08439	parecoxib	C0162429	Malnutrition
DB08439	parecoxib	C0025061	Mediastinal disorder
DB08439	parecoxib	C0948594	Musculoskeletal discomfort
DB08439	parecoxib	C0027051	Myocardial infarction
DB08439	parecoxib	C0027497	Nausea
DB08439	parecoxib	C0027765	Nervous system disorder
DB08439	parecoxib	C0236065	Oedema mouth
DB08439	parecoxib	C0085649	Oedema peripheral
DB08439	parecoxib	C0014868	Oesophagitis
DB08439	parecoxib	C0028961	Oliguria
DB08439	parecoxib	C0020651	Orthostatic hypotension
DB08439	parecoxib	C0030305	Pancreatitis
DB08439	parecoxib	C0031350	Pharyngitis
DB08439	parecoxib	C1141930	Post procedural complication
DB08439	parecoxib	C0033774	Pruritus
DB08439	parecoxib	C0034065	Pulmonary embolism
DB08439	parecoxib	C0015230	Rash
DB08439	parecoxib	C0035078	Renal failure
DB08439	parecoxib	C0022660	Renal failure acute
DB08439	parecoxib	C1145670	Respiratory failure
DB08439	parecoxib	C0035229	Respiratory insufficiency
DB08439	parecoxib	C0036974	Shock
DB08439	parecoxib	C0037274	Skin disorder
DB08439	parecoxib	C0038325	Stevens-Johnson syndrome
DB08439	parecoxib	C0038999	Swelling
DB08439	parecoxib	C0039231	Tachycardia
DB08439	parecoxib	C0040034	Thrombocytopenia
DB08439	parecoxib	C0014518	Toxic epidermal necrolysis
DB08439	parecoxib	C0041582	Ulcer
DB08439	parecoxib	C0178298	Unspecified disorder of skin and subcutaneous tissue
DB08439	parecoxib	C0041969	Urethral disorder
DB08439	parecoxib	C0042075	Urinary tract disorder
DB08439	parecoxib	C0042109	Urticaria
DB08439	parecoxib	C0042963	Vomiting
DB08439	parecoxib	C0043241	Wound infection
DB05383	pimagedine HCl	C0232487	Abdominal discomfort
DB05383	pimagedine HCl	C0000833	Abscess
DB05383	pimagedine HCl	C0015967	Body temperature increased
DB05383	pimagedine HCl	C0011603	Dermatitis
DB05383	pimagedine HCl	C0011991	Diarrhoea
DB05383	pimagedine HCl	C0015376	Extravasation
DB05383	pimagedine HCl	C0016204	Flatulence
DB05383	pimagedine HCl	C0546817	Fluid overload
DB05383	pimagedine HCl	C0017181	Gastrointestinal haemorrhage
